StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,DwellTime,FirstFixationDuration,FirstPassDwellTime,FirstPassLandingPosition,SkipRate
en-universal-test.conllu 800,8,"million,",million,7.0,3.78859255592036,0.000214,-8.449534542942423,5.33,True,238.9375,194.0909090909091,204.63636363636363,0.6927272727272727,0.40625
en-universal-test.conllu 800,9,or,or,2.0,4.93937446365848,0.00347,-5.663600685023369,6.54,False,65.5,209.6,209.6,0.305,0.84375
en-universal-test.conllu 800,10,$1.20,$NUM,4.0,1.46239799789896,1e-06,-13.815510557964274,3.0,True,632.15625,255.34375,414.96875,0.94375,0.03125
en-universal-test.conllu 800,11,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,165.78125,249.5,249.5,0.25875000000000004,0.53125
en-universal-test.conllu 800,12,share.,share,5.0,3.5497387312649,0.000158,-8.752915524937308,5.2,True,95.875,196.57142857142858,206.14285714285714,0.5392857142857143,0.5625
en-universal-test.conllu 808,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,208.46875,207.13333333333333,222.36666666666667,0.2906666666666667,0.0625
en-universal-test.conllu 808,1,company,company,7.0,3.87552426394931,0.000398,-7.829058552679836,5.6,False,281.65625,172.14814814814815,183.14814814814815,1.4522222222222223,0.21875
en-universal-test.conllu 808,2,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,141.15625,198.61111111111111,223.66666666666666,0.7749999999999999,0.5625
en-universal-test.conllu 808,3,officially,officially,10.0,2.88986172125819,3.39e-05,-10.29209554357787,4.53,False,344.0,182.48387096774192,210.93548387096774,1.0732258064516127,0.09375
en-universal-test.conllu 808,4,merged,merged,6.0,1.36172783601759,4.68e-06,-12.272212448034718,3.67,False,295.84375,210.82758620689654,220.89655172413794,1.1586206896551725,0.15625
en-universal-test.conllu 808,5,with,with,4.0,5.41071988585366,0.00708,-4.950481371276509,6.85,False,96.5,162.1875,162.1875,0.77625,0.59375
en-universal-test.conllu 808,6,Bristol-Myers,bristol-myers,13.0,,3.58e-06,-12.540147757551665,3.55,False,636.09375,342.40625,486.125,1.39875,0.0
en-universal-test.conllu 808,7,Co.,co,2.0,2.45636603312904,0.000162,-8.72791422273189,5.21,True,130.28125,197.8235294117647,223.35294117647058,0.5888235294117647,0.59375
en-universal-test.conllu 808,8,earlier,earlier,7.0,3.30341207059674,9.55e-05,-9.25638431047759,4.98,False,279.03125,231.74074074074073,266.81481481481484,1.0740740740740742,0.28125
en-universal-test.conllu 808,9,this,this,4.0,5.60950476671516,0.00661,-5.019171625118542,6.82,False,146.40625,203.22727272727272,203.22727272727272,0.6154545454545454,0.3125
en-universal-test.conllu 808,10,month.,month,5.0,3.68618923424402,0.000178,-8.633727007672189,5.25,True,94.8125,210.55555555555554,282.3333333333333,0.4722222222222222,0.71875
en-universal-test.conllu 827,0,Revenue,revenue,7.0,2.0899051114394,4.37e-05,-10.03816245586273,4.64,False,373.96875,204.67741935483872,318.51612903225805,0.3003225806451613,0.03125
en-universal-test.conllu 827,1,is,is,2.0,5.662440491974,0.0117,-4.448166437178426,7.07,False,56.0625,179.4,179.4,0.33399999999999996,0.78125
en-universal-test.conllu 827,2,expected,expected,8.0,3.22968184231768,9.12e-05,-9.302455660883988,4.96,False,302.9375,223.70967741935485,236.96774193548387,1.08,0.03125
en-universal-test.conllu 827,3,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,41.6875,204.66666666666666,204.66666666666666,0.44333333333333336,0.875
en-universal-test.conllu 827,4,be,be,2.0,5.46699507375075,0.00617,-5.088056441064841,6.79,False,166.90625,223.42105263157896,223.42105263157896,0.5052631578947369,0.53125
en-universal-test.conllu 827,6,"modestly""",modestly,8.0,1.38021124171161,1.15e-06,-13.675748615589116,3.06,False,393.9375,246.56666666666666,298.53333333333336,0.933,0.0625
en-universal-test.conllu 827,7,from,from,4.0,5.01700410695563,0.00427,-5.456141451741604,6.63,False,172.78125,248.9,253.95,1.0895,0.46875
en-universal-test.conllu 827,8,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,71.09375,210.44444444444446,210.44444444444446,0.39444444444444443,0.75
en-universal-test.conllu 827,9,$26.5,$NUM,4.0,1.46239799789896,2.99e-07,-15.022822263555724,2.48,True,498.875,276.6333333333333,307.5,0.9146666666666667,0.125
en-universal-test.conllu 827,10,million,million,7.0,3.78859255592036,0.000214,-8.449534542942423,5.33,False,216.84375,231.4,237.9,0.8459999999999999,0.46875
en-universal-test.conllu 827,11,reported,reported,8.0,2.88761730033574,0.0001,-9.210340371976182,5.0,False,381.6875,232.10344827586206,291.17241379310343,1.3393103448275863,0.125
en-universal-test.conllu 827,12,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,48.5,190.28571428571428,190.28571428571428,0.1842857142857143,0.78125
en-universal-test.conllu 827,13,year,year,4.0,4.15152306756494,0.000912,-6.999870567889943,5.96,False,175.5,221.16666666666666,227.95833333333334,0.6258333333333334,0.25
en-universal-test.conllu 827,14,ago.,ago,3.0,4.16414458247018,0.000263,-8.24335652578651,5.42,True,13.9375,223.0,223.0,0.37,0.9375
en-universal-test.conllu 859,0,They,they,4.0,5.32066754214173,0.00316,-5.757183251383316,6.5,False,245.90625,175.41379310344828,219.3793103448276,0.33379310344827584,0.09375
en-universal-test.conllu 859,1,came,came,4.0,4.37384950808865,0.000316,-8.059768344377362,5.5,False,356.71875,198.44827586206895,228.79310344827587,0.7958620689655171,0.3125
en-universal-test.conllu 859,2,by,by,2.0,4.83483381813589,0.00457,-5.3882420740760235,6.66,False,207.46875,219.16666666666666,219.16666666666666,0.5508333333333334,0.53125
en-universal-test.conllu 859,3,their,their,5.0,4.5239284682734,0.00214,-6.1469494499483766,6.33,False,422.1875,213.96428571428572,252.35714285714286,0.8342857142857143,0.28125
en-universal-test.conllu 859,4,strangeness,strangeness,11.0,1.27875360095283,4.68e-07,-14.574797541028765,2.67,False,716.09375,217.84375,380.15625,1.3784375,0.03125
en-universal-test.conllu 859,5,honestly.,honestly,8.0,3.14332712999205,4.9e-05,-9.923690259853647,4.69,True,339.8125,215.58620689655172,248.79310344827587,0.7875862068965517,0.09375
en-universal-test.conllu 897,0,I,i,1.0,6.30931710712425,0.0123,-4.398156016603766,7.09,False,120.09375,182.7,192.15,0.20750000000000002,0.375
en-universal-test.conllu 897,1,didn't,didn't,6.0,,0.000479,-7.643809960553359,5.68,True,321.15625,178.03703703703704,260.0740740740741,0.7037037037037037,0.40625
en-universal-test.conllu 897,2,bother,bother,6.0,3.53617953213723,2.45e-05,-10.616837440413592,4.39,False,330.09375,217.30769230769232,227.57692307692307,0.9065384615384615,0.21875
en-universal-test.conllu 897,3,calling,calling,7.0,3.80016699020136,9.12e-05,-9.302455660883988,4.96,False,312.375,207.66666666666666,222.0,1.005,0.09375
en-universal-test.conllu 897,4,anybody;,anybody,7.0,4.06348347802753,3.63e-05,-10.223692816693468,4.56,False,299.5,185.83333333333334,212.23333333333332,1.1969999999999998,0.09375
en-universal-test.conllu 897,5,I,i,1.0,6.30931710712425,0.0123,-4.398156016603766,7.09,False,18.125,193.33333333333334,193.33333333333334,0.2333333333333333,0.96875
en-universal-test.conllu 897,6,didn't,didn't,6.0,,0.000479,-7.643809960553359,5.68,True,366.78125,209.57142857142858,232.57142857142858,1.0735714285714286,0.15625
en-universal-test.conllu 897,7,even,even,4.0,4.65004511834821,0.000977,-6.931023905921491,5.99,False,300.875,259.84615384615387,270.9230769230769,0.8842307692307693,0.3125
en-universal-test.conllu 897,8,turn,turn,4.0,4.19398676308569,0.000209,-8.473176305999463,5.32,False,331.90625,227.77777777777777,283.5925925925926,0.5448148148148149,0.21875
en-universal-test.conllu 897,9,on,on,2.0,5.54991383445688,0.00813,-4.812194355422418,6.91,False,222.0625,247.47368421052633,285.42105263157896,0.3342105263157895,0.46875
en-universal-test.conllu 897,10,TV.,tv,2.0,3.7160033436348,0.000158,-8.752915524937308,5.2,True,115.15625,315.55555555555554,343.6666666666667,0.40444444444444444,0.71875
en-universal-test.conllu 939,0,It,it,2.0,5.98394771743588,0.00891,-4.720581037499419,6.95,False,245.03125,226.26666666666668,238.33333333333334,0.26999999999999996,0.0625
en-universal-test.conllu 939,1,will,will,4.0,5.03465652646032,0.00282,-5.871018394032115,6.45,False,172.53125,207.45,219.5,0.74,0.78125
en-universal-test.conllu 939,2,continue,continue,8.0,3.40277706961035,0.00012,-9.028018815182229,5.08,False,355.53125,188.41379310344828,210.27586206896552,0.9293103448275862,0.21875
en-universal-test.conllu 939,3,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,108.4375,179.27777777777777,179.27777777777777,0.2927777777777778,0.625
en-universal-test.conllu 939,4,trade,trade,5.0,3.25430633233129,0.000132,-8.932708635377903,5.12,False,307.90625,208.89655172413794,220.79310344827587,0.6993103448275862,0.3125
en-universal-test.conllu 939,5,on,on,2.0,5.54991383445688,0.00813,-4.812194355422418,6.91,False,152.3125,192.61111111111111,192.61111111111111,0.41555555555555557,0.78125
en-universal-test.conllu 939,6,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,145.59375,191.1818181818182,191.1818181818182,0.5409090909090909,0.6875
en-universal-test.conllu 939,7,International,international,13.0,2.86093662070009,0.000229,-8.381788554410035,5.36,False,346.25,196.0,213.6451612903226,1.3070967741935484,0.03125
en-universal-test.conllu 939,8,Stock,stock,5.0,3.11427729656159,8.51e-05,-9.371683522384945,4.93,False,262.84375,235.5,235.5,1.1315384615384616,0.3125
en-universal-test.conllu 939,9,"Exchange,",exchange,8.0,3.01367969729119,7.08e-05,-9.5556515572646,4.85,True,362.09375,193.4375,231.625,1.455,0.03125
en-universal-test.conllu 939,10,London.,london,6.0,3.37069809257558,0.000186,-8.589763884251074,5.27,True,185.5,182.84615384615384,201.3846153846154,0.8407692307692307,0.1875
